CHR	CHUNK	TSNP	FROM	TO
17	72	54891881	54891326	55596344
17	73	55596628	55596503	56310432
17	74	56311432	56310489	57227269
17	75	57227498	57227301	58172871
17	76	58173772	58172986	59018753
17	77	59018852	59018781	59856129
17	78	59856645	59856424	60682924
17	79	60683367	60683204	61489788
17	80	61490196	61489808	62173466
17	81	62176637	62173486	63112178
17	82	63112334	63112334	63745631
17	83	63745671	63745635	64434772
17	84	64435305	64434785	65079987
17	85	65080762	65080087	65837244
17	86	65837659	65837248	66509601
17	87	66509702	66509699	67207766
17	88	67207846	67207817	67969484
17	89	67970412	67969485	68674525
17	90	68675159	68674549	69330396
17	91	69331632	69330448	69989003
17	92	69990200	69989196	70637332
17	93	70637437	70637434	71231103
17	94	71231116	71231116	71843277
17	95	71843281	71843281	72420661
17	96	72420774	72420774	73072683
17	97	73073583	73073167	73751332
17	98	73751990	73751754	74444268
17	99	74444362	74444321	75056659
17	100	75056801	75056670	75658560
17	101	75658742	75658709	76264123
17	102	76264246	76264139	76790937
17	103	76791217	76790959	77342633
17	104	77343507	77342688	78073553
17	105	78073562	78073562	78665965
17	106	78666015	78666015	79220584
17	107	79221469	79220621	79890045
17	108	79897449	79890719	80506395
17	109	80506440	80506440	81069349
17	110	81069565	81069420	81190344
18	1	16444	10701	698024
18	2	698311	698040	1385267
18	3	1386741	1385279	2019338
18	4	2019847	2019435	2657546
18	5	2657908	2657550	3276401
18	6	3276917	3276528	3936512
18	7	3937494	3936640	4557699
18	8	4558849	4557736	5168518
18	9	5168861	5168839	5810159
18	10	5810244	5810244	6470316
18	11	6470371	6470371	7073590
18	12	7074515	7073625	7711261
18	13	7712230	7711284	8374868
18	14	8376665	8374886	8943993
18	15	8944005	8944005	9613441
18	16	9613640	9613563	10219331
18	17	10219932	10219488	10790611
18	18	10790636	10790636	11403002
18	19	11403343	11403038	12004046
18	20	12004090	12004090	12697447
18	21	12697711	12697570	13373988
18	22	13375907	13374029	13997465
18	23	13997591	13997493	14641259
18	24	14641370	14641273	18575405
18	25	18577797	18575426	19547374
18	26	19548899	19547462	20263351
18	27	20263651	20263392	21035567
18	28	21035577	21035573	21804531
18	29	21808415	21804611	22456942
18	30	22457586	22456973	23150365
18	31	23151869	23150418	23850672
18	32	23850803	23850682	24572580
18	33	24572889	24572625	25327918
18	34	25329204	25327960	26089926
18	35	26090984	26089954	26829464
18	36	26830350	26829483	27515540
18	37	27516295	27515553	28170877
18	38	28171499	28170915	28844826
18	39	28848593	28844843	29520177
18	40	29520214	29520188	30254122
18	41	30255217	30254169	31092175
18	42	31092453	31092176	31886409
18	43	31886480	31886424	32646343
18	44	32646432	32646432	33418093
18	45	33418743	33418256	34126219
18	46	34126256	34126250	34974756
18	47	34974852	34974852	35705945
18	48	35707074	35706027	36391926
18	49	36391942	36391942	37186051
18	50	37187516	37186130	37946386
18	51	37946449	37946449	38622693
18	52	38623031	38622712	39294684
18	53	39295035	39294755	40015014
18	54	40015179	40015179	40720691
18	55	40721130	40720746	41431219
18	56	41431312	41431304	42153432
18	57	42153674	42153580	42887885
18	58	42888149	42887925	43555735
18	59	43556772	43555763	44240264
18	60	44240526	44240361	44983384
18	61	44983656	44983415	45677357
18	62	45677928	45677399	46346111
18	63	46346361	46346125	47050401
18	64	47050544	47050544	47647397
18	65	47647460	47647460	48308286
18	66	48309163	48308288	49025386
18	67	49025622	49025414	49678301
18	68	49678478	49678478	50306933
18	69	50307270	50306952	50887983
18	70	50888136	50888006	51503473
18	71	51503487	51503487	52365136
18	72	52365177	52365177	53094418
18	73	53095471	53094530	53971246
18	74	53971848	53971302	54696308
18	75	54696383	54696364	55347337
18	76	55347643	55347643	55983046
18	77	55983330	55983080	56679224
18	78	56679242	56679242	57270073
18	79	57270997	57270074	57884481
18	80	57884551	57884551	58486085
18	81	58487019	58486154	59179719
18	82	59180114	59179755	59838075
18	83	59838207	59838113	60615973
18	84	60616440	60616260	61303978
18	85	61306101	61304021	61949894
18	86	61950533	61949911	62563345
18	87	62564365	62563376	63236736
18	88	63237956	63236848	63867599
18	89	63867834	63867783	64562738
18	90	64563917	64562804	65206447
18	91	65206582	65206449	65807307
18	92	65807346	65807309	66451427
18	93	66451697	66451463	67110493
18	94	67110500	67110500	67767279
18	95	67770245	67767296	68458850
18	96	68459549	68459176	69105249
18	97	69105382	69105251	69732906
18	98	69733112	69733088	70354731
18	99	70355053	70354763	70946813
18	100	70947039	70946935	71546907
18	101	71550766	71546944	72147460
18	102	72147609	72147590	72900970
18	103	72901217	72901217	73483767
18	104	73484094	73483850	74083434
18	105	74083767	74083577	74671827
18	106	74672275	74671861	75232675
18	107	75232689	75232689	75856609
18	108	75856688	75856657	76367743
18	109	76368449	76367755	76951730
18	110	76952481	76951739	77500989
18	111	77500993	77500993	78017128
19	1	80840	80840	749847
19	2	749876	749876	1303477
19	3	1303842	1303689	1923069
19	4	1923385	1923070	2492016
19	5	2492052	2492052	3032096
19	6	3032099	3032099	3659957
19	7	3660060	3660060	4268682
19	8	4269318	4268719	4874576
19	9	4874738	4874738	5494670
19	10	5495010	5494673	6160142
19	11	6160416	6160177	6750350
19	12	6750879	6750381	7456977
19	13	7457933	7457077	8065908
19	14	8066517	8065947	8754234
19	15	8754490	8754293	9386409
19	16	9386640	9386587	10034397
19	17	10035664	10034459	10711393
19	18	10711558	10711436	11392812
19	19	11393046	11392906	12099603
19	20	12099650	12099650	12832286
19	21	12837316	12832627	13593588
19	22	13593662	13593662	14301203
19	23	14301623	14301326	14960094
19	24	14960139	14960122	15644252
19	25	15644939	15644272	16181273
19	26	16181805	16181385	16881174
19	27	16881309	16881309	17514180
19	28	17516620	17514315	18185192
19	29	18185425	18185198	18917848
19	30	18918148	18917908	19696550
19	31	19696970	19696577	20373728
19	32	20374863	20373772	21033033
19	33	21033177	21033097	21665685
19	34	21665855	21665802	22275527
19	35	22275762	22275658	22872168
19	36	22872268	22872190	23546566
19	37	23546973	23546571	24147099
19	38	24147356	24147356	27887393
19	39	27887810	27887553	28437428
19	40	28438565	28437562	29042641
19	41	29043220	29042814	29596470
19	42	29596882	29596490	30189202
19	43	30189606	30189211	30886591
19	44	30887533	30886595	31570730
19	45	31571547	31571279	32235139
19	46	32235944	32235271	32949601
19	47	32951222	32949720	33638640
19	48	33638641	33638641	34316165
19	49	34316618	34316362	35059642
19	50	35060238	35059713	35731997
19	51	35732023	35732023	36399039
19	52	36399690	36399085	37197146
19	53	37197173	37197165	38040858
19	54	38040879	38040879	38851318
19	55	38851930	38851364	39496282
19	56	39496484	39496359	40149507
19	57	40150242	40149545	40881017
19	58	40881050	40881050	41539798
19	59	41539844	41539837	42196004
19	60	42196163	42196059	43060414
19	61	43061817	43060485	43533892
19	62	43533939	43533939	44049356
19	63	44049531	44049526	44753838
19	64	44753850	44753850	45385759
19	65	45386040	45385996	46064835
19	66	46065027	46064925	46766374
19	67	46766459	46766426	47449273
19	68	47454707	47449295	48169062
19	69	48169492	48169185	48786953
19	70	48788853	48786993	49450090
19	71	49450722	49450184	50095527
19	72	50095961	50095576	50798451
19	73	50798526	50798490	51408674
19	74	51408758	51408724	52017572
19	75	52017915	52017643	52648160
19	76	52648862	52648282	53213115
19	77	53213411	53213244	53754040
19	78	53754081	53754075	54273572
19	79	54273685	54273573	54843031
19	80	54843191	54843081	55383122
19	81	55383907	55383157	55927005
19	82	55927065	55927065	56513152
19	83	56513471	56513167	57098885
19	84	57098950	57098921	57723533
19	85	57724748	57723562	58420212
19	86	58421080	58420221	59081125
19	87	59082605	59081146	59118783
20	1	61098	60522	688672
20	2	688843	688715	1329111
20	3	1329179	1329112	1988960
20	4	1989025	1989025	2618548
20	5	2618747	2618608	3324471
20	6	3324521	3324516	4034478
20	7	4034481	4034481	4658023
20	8	4660654	4658107	5281175
20	9	5281253	5281253	5893346
20	10	5894139	5893371	6545276
20	11	6545685	6545282	7189089
20	12	7189194	7189096	7818900
20	13	7819221	7818938	8539210
20	14	8539836	8539354	9290620
20	15	9291008	9290686	9960306
20	16	9960780	9960474	10664724
20	17	10667423	10664725	11324574
20	18	11324665	11324586	12006885
20	19	12007033	12006939	12630804
20	20	12630896	12630896	13294098
20	21	13295190	13294099	14056522
20	22	14056654	14056628	14849388
20	23	14849433	14849398	15532462
20	24	15532513	15532513	16161610
20	25	16161747	16161665	16772446
20	26	16773182	16772494	17397361
20	27	17397479	17397425	18008630
20	28	18008675	18008675	18693735
20	29	18693841	18693767	19344120
20	30	19344512	19344295	19978413
20	31	19978547	19978447	20745996
20	32	20748259	20746011	21500337
20	33	21502317	21500441	22219779
20	34	22220596	22219803	22827026
20	35	22827739	22827158	23462841
20	36	23464311	23462903	23980668
20	37	23981056	23980705	24563171
20	38	24564317	24563217	25156473
20	39	25156756	25156524	25957362
20	40	25957535	25957368	30033284
20	41	30033342	30033342	30868358
20	42	30870339	30868410	31628651
20	43	31629911	31628742	32347685
20	44	32348013	32347744	33219301
20	45	33219835	33219751	34047744
20	46	34048161	34047759	34888432
20	47	34891416	34888557	35808554
20	48	35808623	35808576	36501871
20	49	36501905	36501905	37188554
20	50	37194254	37188555	37917130
20	51	37917247	37917247	38684907
20	52	38685366	38685069	39390009
20	53	39390027	39390027	40155956
20	54	40157273	40156135	40820367
20	55	40820457	40820368	41456145
20	56	41456162	41456162	42125908
20	57	42126036	42126036	42802567
20	58	42802736	42802595	43537273
20	59	43537457	43537377	44253370
20	60	44253418	44253371	44948374
20	61	44948533	44948411	45622684
20	62	45623544	45622823	46312133
20	63	46312580	46312247	46918104
20	64	46918537	46918228	47527293
20	65	47527631	47527365	48258013
20	66	48259034	48258139	48986165
20	67	48986299	48986272	49679262
20	68	49679341	49679271	50319157
20	69	50319914	50319191	50996366
20	70	50996714	50996443	51703579
20	71	51705104	51703840	52392827
20	72	52393448	52392838	53017738
20	73	53018447	53017755	53618744
20	74	53618901	53618778	54225694
20	75	54227232	54225733	54842025
20	76	54842129	54842092	55469656
20	77	55469661	55469661	56083078
20	78	56083379	56083087	56670477
20	79	56670829	56670508	57341249
20	80	57341841	57341257	58045661
20	81	58046263	58045779	58680778
20	82	58681157	58680804	59305568
20	83	59305639	59305639	59875743
20	84	59875966	59875758	60417146
20	85	60417362	60417196	60978678
20	86	60978928	60978690	61641782
20	87	61641848	61641829	62201091
20	88	62201270	62201270	62871867
20	89	62871952	62871868	62965162
21	1	9411410	9411410	15202589
21	2	15202862	15202611	15737102
21	3	15737111	15737111	16340577
21	4	16342922	16340722	16981681
21	5	16982846	16981900	17659941
21	6	17660513	17660028	18282389
21	7	18282765	18282580	18807439
21	8	18807586	18807586	19459215
21	9	19459294	19459238	20108921
21	10	20109301	20109053	20723317
21	11	20723448	20723359	21317709
21	12	21317848	21317773	21908593
21	13	21908718	21908657	22489383
21	14	22489655	22489563	23118215
21	15	23118387	23118387	23731589
21	16	23731704	23731704	24338400
21	17	24339568	24338565	24929786
21	18	24929824	24929824	25449124
21	19	25449228	25449126	26033564
21	20	26033956	26033666	26689922
21	21	26690001	26690001	27372572
21	22	27373087	27372687	28034148
21	23	28034293	28034275	28670905
21	24	28671262	28670980	29319635
21	25	29319903	29319665	29944512
21	26	29945100	29944601	30616605
21	27	30617086	30616948	31281283
21	28	31281485	31281385	31887340
21	29	31887408	31887408	32555427
21	30	32556447	32555525	33226198
21	31	33226340	33226306	33894928
21	32	33894932	33894932	34636746
21	33	34638031	34636936	35378708
21	34	35379011	35378814	36021653
21	35	36021898	36021670	36670016
21	36	36670177	36670086	37338097
21	37	37338139	37338098	37977582
21	38	37978316	37977621	38634089
21	39	38634548	38634095	39343661
21	40	39343788	39343703	40016633
21	41	40016860	40016643	40662141
21	42	40662749	40662142	41278457
21	43	41278694	41278462	41878462
21	44	41879065	41878613	42474666
21	45	42474857	42474712	43131134
21	46	43131185	43131178	43673667
21	47	43674122	43673678	44221298
21	48	44221540	44221444	44862984
21	49	44863777	44863043	45515965
21	50	45516216	45516096	46046691
21	51	46046716	46046716	46620183
21	52	46621106	46620282	47220114
21	53	47221540	47220272	47793631
21	54	47794814	47793778	48119634
22	1	16051249	16050922	17563018
22	2	17563027	17563027	18154331
22	3	18154878	18154396	18922363
22	4	18923183	18922425	19595838
22	5	19596008	19595876	20221856
22	6	20221963	20221943	21244919
22	7	21244940	21244940	22304105
22	8	22304760	22304127	22883023
22	9	22883179	22883041	23476202
22	10	23477474	23476261	24034331
22	11	24035679	24034353	24752209
22	12	24753024	24752329	25449285
22	13	25449740	25449740	26048904
22	14	26048926	26048926	26690858
22	15	26691374	26690941	27316435
22	16	27316491	27316452	27871286
22	17	27872030	27871309	28681363
22	18	28682616	28681379	29542182
22	19	29542864	29542333	30301069
22	20	30302153	30301360	31045133
22	21	31046315	31045152	31870732
22	22	31871253	31870733	32623567
22	23	32624064	32623625	33268413
22	24	33268517	33268517	33927390
22	25	33927881	33927528	34557774
22	26	34558714	34557825	35108564
22	27	35109826	35108568	35726404
22	28	35728466	35726464	36482488
22	29	36485094	36482530	37082022
22	30	37082112	37082112	37683054
22	31	37683218	37683122	38361782
22	32	38364205	38361916	39137267
22	33	39137834	39137295	39766944
22	34	39767011	39767011	40550769
22	35	40550802	40550802	41404511
22	36	41404939	41404598	42192975
22	37	42193741	42192996	42924707
22	38	42924732	42924732	43544277
22	39	43544282	43544282	44172659
22	40	44173322	44172830	44772841
22	41	44773055	44772899	45296241
22	42	45296292	45296292	45907965
22	43	45908441	45907966	46538187
22	44	46539004	46538227	47080306
22	45	47080465	47080379	47618818
22	46	47619415	47618868	48161131
22	47	48161211	48161141	48702956
22	48	48703874	48702971	49183718
22	49	49183881	49183769	49618238
22	50	49618268	49618268	50110707
22	51	50110721	50110721	50730458
22	52	50731310	50730504	51244163
